"","iso2c","country","year","status","Mortality_rate_neonatal","Maternal_mortality_ratio","Mortality_rate_infant","Mortality_rate_infant_male","Mortality_rate_infant_female","iso3c","region","capital","longitude","latitude","income","lending"
"855","CG","Congo, Rep.",2020,"",18.7,NA,33,36.4,29.5,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"856","CG","Congo, Rep.",2017,"",19.9,378,35.6,39.2,31.9,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"857","CG","Congo, Rep.",2018,"",19.4,NA,34.7,38.2,31.1,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"858","CG","Congo, Rep.",2019,"",19.1,NA,35.9,39.4,32.3,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"859","CG","Congo, Rep.",2005,"",26.5,677,56.8,61.7,51.7,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"860","CG","Congo, Rep.",2007,"",24.5,580,49.8,54.3,45,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"861","CG","Congo, Rep.",2006,"",25.4,623,53.1,57.8,48.2,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"862","CH","Switzerland",2001,"",3.5,7,4.6,5.1,4.2,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"863","CH","Switzerland",2002,"",3.4,7,4.5,5,4.1,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"864","CH","Switzerland",2005,"",3.3,7,4.3,4.6,3.9,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"865","CH","Switzerland",2017,"",2.9,5,3.6,3.9,3.3,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"866","CH","Switzerland",2018,"",2.9,NA,3.6,3.9,3.3,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"867","CH","Switzerland",2003,"",3.4,7,4.5,4.9,4,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"868","CH","Switzerland",2004,"",3.3,7,4.4,4.8,4,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"869","CH","Switzerland",2008,"",3.2,6,4,4.4,3.7,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"870","CH","Switzerland",2009,"",3.2,6,4,4.3,3.6,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"871","CH","Switzerland",2006,"",3.3,7,4.2,4.5,3.8,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"872","CH","Switzerland",2007,"",3.2,6,4.1,4.4,3.8,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"873","CH","Switzerland",2000,"",3.5,7,4.7,5.1,4.2,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"874","CH","Switzerland",2013,"",3,6,3.8,4.1,3.5,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"875","CH","Switzerland",2014,"",3,5,3.8,4.1,3.5,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"876","CH","Switzerland",2015,"",3,5,3.7,4,3.4,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"877","CH","Switzerland",2016,"",2.9,5,3.7,4,3.4,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"878","CH","Switzerland",2012,"",3.1,6,3.8,4.1,3.5,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"879","CH","Switzerland",2019,"",2.8,NA,3.6,3.8,3.3,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"880","CH","Switzerland",2020,"",2.8,NA,3.5,3.8,3.2,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"881","CH","Switzerland",2010,"",3.2,6,3.9,4.2,3.6,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"882","CH","Switzerland",2011,"",3.1,6,3.9,4.2,3.6,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"883","CI","Cote d'Ivoire",2011,"",38.7,703,72.9,81.4,64.1,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"884","CI","Cote d'Ivoire",2010,"",39.3,701,74.7,83.3,65.6,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"885","CI","Cote d'Ivoire",2001,"",45.2,706,93.7,102.9,83.9,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"886","CI","Cote d'Ivoire",2000,"",45.8,704,95.6,104.8,85.8,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"887","CI","Cote d'Ivoire",2006,"",42,699,83.4,92.5,73.7,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"888","CI","Cote d'Ivoire",2007,"",41.3,698,81.1,90.2,71.5,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"889","CI","Cote d'Ivoire",2008,"",40.6,694,78.7,87.8,69.2,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"890","CI","Cote d'Ivoire",2009,"",40,700,76.6,85.5,67.4,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"891","CI","Cote d'Ivoire",2014,"",36.8,676,67.3,75.1,59.1,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"892","CI","Cote d'Ivoire",2015,"",36.2,658,65.7,73.3,57.7,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"893","CI","Cote d'Ivoire",2012,"",38,702,71,79.3,62.4,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"894","CI","Cote d'Ivoire",2013,"",37.4,691,69.1,77.1,60.7,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"895","CI","Cote d'Ivoire",2018,"",34.5,NA,61.3,68.3,53.8,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"896","CI","Cote d'Ivoire",2019,"",33.9,NA,59.4,66.2,52.3,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"897","CI","Cote d'Ivoire",2016,"",35.6,636,64.4,71.8,56.6,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"898","CI","Cote d'Ivoire",2017,"",35,617,62.9,70.1,55.3,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"899","CI","Cote d'Ivoire",2002,"",44.6,713,91.6,100.9,81.9,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"900","CI","Cote d'Ivoire",2003,"",44,711,89.6,98.8,79.9,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"901","CI","Cote d'Ivoire",2020,"",33.2,NA,57.9,64.5,50.9,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"902","CI","Cote d'Ivoire",2005,"",42.7,704,85.2,94.4,75.5,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"903","CI","Cote d'Ivoire",2004,"",43.4,709,87.5,96.7,77.8,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"904","CL","Chile",2003,"",5.3,27,8.1,8.8,7.3,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"905","CL","Chile",2004,"",5.4,27,7.9,8.6,7.1,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"906","CL","Chile",2000,"",5.7,31,9.2,10.1,8.4,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"907","CL","Chile",2001,"",5.4,32,8.7,9.5,7.9,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"908","CL","Chile",2002,"",5.3,28,8.3,9.1,7.5,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"909","CL","Chile",2016,"",5,13,6.5,7.1,6,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"910","CL","Chile",2017,"",4.9,13,6.4,6.9,5.8,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"911","CL","Chile",2005,"",5.4,25,7.7,8.5,7,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"912","CL","Chile",2006,"",5.5,25,7.6,8.3,6.9,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"913","CL","Chile",2007,"",5.4,23,7.6,8.3,6.8,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"914","CL","Chile",2008,"",5.3,21,7.6,8.2,6.9,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"915","CL","Chile",2013,"",5.3,16,7.1,7.6,6.4,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"916","CL","Chile",2014,"",5.2,15,6.9,7.5,6.3,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"917","CL","Chile",2015,"",5.1,14,6.7,7.3,6.1,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"918","CL","Chile",2020,"",4.4,NA,5.8,6.3,5.3,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"919","CL","Chile",2012,"",5.3,17,7.2,7.8,6.6,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"920","CL","Chile",2018,"",4.7,NA,6.2,6.7,5.6,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"921","CL","Chile",2019,"",4.5,NA,6,6.5,5.5,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"922","CL","Chile",2011,"",5.3,18,7.3,7.9,6.7,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"923","CL","Chile",2009,"",5.3,21,7.5,8.2,6.8,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"924","CL","Chile",2010,"",5.3,20,7.4,8,6.8,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"925","CM","Cameroon",2008,"",32.4,618,72.7,79.6,65.5,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"926","CM","Cameroon",2007,"",32.7,635,74.6,81.6,67.3,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"927","CM","Cameroon",2000,"",35.6,886,87.6,95.5,79.3,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"928","CM","Cameroon",2004,"",33.5,732,79.7,87,72,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"929","CM","Cameroon",2005,"",33.2,692,78.1,85.3,70.5,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"930","CM","Cameroon",2006,"",33,658,76.2,83.3,68.8,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"931","CM","Cameroon",2020,"",26.2,NA,48.3,53.2,43.1,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"932","CM","Cameroon",2012,"",30.9,580,64.2,70.4,57.6,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"933","CM","Cameroon",2009,"",32,606,71.1,77.9,64,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"934","CM","Cameroon",2010,"",31.7,597,68.6,75.2,61.7,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"935","CM","Cameroon",2011,"",31.3,589,66.6,73,59.8,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"936","CM","Cameroon",2016,"",28.7,538,55.2,60.7,49.4,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"937","CM","Cameroon",2013,"",30.4,567,61.6,67.6,55.2,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"938","CM","Cameroon",2014,"",29.9,564,59.5,65.3,53.3,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"939","CM","Cameroon",2015,"",29.3,554,57,62.6,51.1,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"940","CM","Cameroon",2001,"",34.8,844,85.8,93.5,77.6,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"941","CM","Cameroon",2017,"",28,529,53.2,58.5,47.5,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"942","CM","Cameroon",2018,"",27.4,NA,51.3,56.5,45.9,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"943","CM","Cameroon",2019,"",26.8,NA,49.9,55,44.6,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"944","CM","Cameroon",2002,"",34.1,803,83.7,91.3,75.8,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"945","CM","Cameroon",2003,"",33.7,771,81.7,89.1,73.9,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"946","CN","China",2002,"",18.4,51,25.6,27.1,24,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"947","CN","China",2003,"",16.9,48,23.4,24.9,22,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"948","CN","China",2001,"",19.9,55,27.8,29.4,26.1,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"949","CN","China",2000,"",21.4,59,29.9,31.6,28.2,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"950","CN","China",2015,"",5.3,30,8.3,8.8,7.7,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"951","CN","China",2007,"",11.3,40,16.2,17.2,15.1,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"952","CN","China",2004,"",15.3,46,21.4,22.7,20,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"953","CN","China",2005,"",13.9,44,19.4,20.7,18.1,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"954","CN","China",2006,"",12.5,42,17.7,18.8,16.5,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"955","CN","China",2011,"",7.6,34,11.5,12.3,10.7,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"956","CN","China",2012,"",7,33,10.6,11.3,9.9,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"957","CN","China",2013,"",6.4,32,9.8,10.4,9.1,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"958","CN","China",2014,"",5.8,31,9,9.6,8.4,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"959","CN","China",2019,"",3.7,NA,5.9,6.3,5.6,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"960","CN","China",2016,"",4.9,29,7.6,8.1,7.1,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"961","CN","China",2017,"",4.5,29,7,7.4,6.6,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"962","CN","China",2018,"",4.1,NA,6.4,6.8,6.1,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"963","CN","China",2010,"",8.4,36,12.5,13.3,11.7,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"964","CN","China",2020,"",3.5,NA,5.5,5.8,5.1,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"965","CN","China",2008,"",10.2,40,14.8,15.8,13.8,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"966","CN","China",2009,"",9.2,37,13.6,14.5,12.7,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"967","CO","Colombia",2007,"",11,83,17.2,19.2,15.2,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"968","CO","Colombia",2003,"",12.4,88,19.4,21.7,17,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"969","CO","Colombia",2004,"",12,85,18.9,21,16.6,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"970","CO","Colombia",2005,"",11.7,83,18.3,20.4,16.1,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"971","CO","Colombia",2006,"",11.3,82,17.8,19.8,15.7,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"972","CO","Colombia",2020,"",7.2,NA,11.4,12.6,10.1,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"973","CO","Colombia",2008,"",10.6,84,16.7,18.6,14.8,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"974","CO","Colombia",2009,"",10.3,87,16.2,18,14.3,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"975","CO","Colombia",2010,"",10,85,15.7,17.5,13.9,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"976","CO","Colombia",2011,"",9.6,84,15.2,16.9,13.4,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"977","CO","Colombia",2012,"",9.3,85,14.7,16.4,13,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"978","CO","Colombia",2013,"",9,85,14.3,15.8,12.6,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"979","CO","Colombia",2014,"",8.7,85,13.8,15.3,12.2,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"980","CO","Colombia",2015,"",8.4,85,13.4,14.8,11.8,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"981","CO","Colombia",2016,"",8.2,84,12.9,14.4,11.4,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"982","CO","Colombia",2017,"",7.9,83,12.5,13.9,11.1,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"983","CO","Colombia",2018,"",7.7,NA,12.1,13.4,10.7,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"984","CO","Colombia",2019,"",7.4,NA,11.7,13,10.4,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"985","CO","Colombia",2001,"",13.1,93,20.6,23,18,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"986","CO","Colombia",2002,"",12.7,92,19.9,22.3,17.5,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"987","CO","Colombia",2000,"",13.5,94,21.2,23.7,18.5,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"988","CR","Costa Rica",2013,"",6.4,29,8.2,8.8,7.6,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"989","CR","Costa Rica",2000,"",7.7,40,11.1,12.3,9.9,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"990","CR","Costa Rica",2012,"",6.5,29,8.6,9.3,7.9,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"991","CR","Costa Rica",2004,"",7.1,36,9.9,10.8,8.9,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"992","CR","Costa Rica",2001,"",7.5,37,10.5,11.6,9.4,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"993","CR","Costa Rica",2002,"",7.3,38,10.1,11.1,9.1,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"994","CR","Costa Rica",2003,"",7.2,37,10,10.9,8.9,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"995","CR","Costa Rica",2008,"",6.8,29,9.5,10.3,8.6,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
